522709,000000000000000000285c8fd41b5945983f89cb939fa70429ba5c2358cbfc32,BTC.com,95.46.199.159:8333,[2a00:1630:66:293::6e2b]:8333,5.9.55.246:8333,[2a01:4f8:161:51c2::2]:8333,47.95.213.15:8333,47.93.33.61:8333,[2a01:4f8:200:6346::2]:8333,39.106.161.228:8333,[2a01:4f8:160:7106::2]:8333,185.194.142.225:8333
522708,00000000000000000001e027b822f6fb109cb770f862f312df3e4529324004f4,BTC.TOP,110.10.129.62:8333,39.106.144.93:8333,212.112.2.58:8333,47.90.6.50:8333,78.46.86.12:8333,[2a01:4f8:141:448b::2]:8333,185.77.129.119:8333,88.99.146.100:8334,159.89.7.135:8333,46.4.102.164:8002
522707,0000000000000000002374c30bb8b9b3ddfeac555adf01f99bf5f1d44f1a79ef,BTC.com,112.17.125.82:8333,[2a01:4f8:200:6346::2]:8333,39.106.161.228:8333,148.251.193.137:8333,59.110.241.148:8333,39.106.144.93:8333,94.130.64.167:8333,[2001:41d0:602:910::]:8333,59.106.216.196:8333,[2001:41d0:303:188::]:8333
522706,0000000000000000001bc94b48782f56f1e4bee9e550912623e38371d804a3c2,SlushPool,138.197.197.44:8333,138.68.253.184:8333,199.188.204.234:8333,188.138.122.5:8333,188.40.121.97:8333,136.52.22.250:8333,109.207.200.222:8333,167.114.102.40:8333,138.68.1.45:8333,78.46.50.37:8333
522705,0000000000000000001e8a7ac440ed2fd41a006ff29a8ed33c1ccfd5f01b4f1c,AntPool,139.59.213.155:8333,80.114.90.42:8333,195.201.103.176:8333,[2002:5896:cda3::5896:cda3]:8333,85.253.98.252:8333,92.222.180.15:8333,62.13.193.206:8333,83.137.145.131:8333,138.68.68.138:8333,[2001:41d0:52:d00::6e3]:8333
522704,0000000000000000001d6cd5ca0a44201fe8056dfd43f01e55d49cddd51abd41,BTC.com,195.201.81.190:8333,[2a01:4f8:13b:81::2]:8333,112.17.125.82:8333,[2a01:4f8:200:6346::2]:8333,[2a01:4f8:160:7106::2]:8333,92.154.2.105:8333,213.239.210.153:8333,194.71.109.91:8333,159.89.7.135:8333,[2a01:4f8:13b:4281::2]:8333
522703,000000000000000000080e34276fe5eed1746319d22db8282c5dcfef6d707094,ViaBTC,18.184.65.181:8333,18.194.75.63:8333,82.161.109.190:8333,176.9.35.3:28333,[2a01:4f8:200:9338::2]:8331,[2a01:4f8:141:448b::2]:8333,77.40.137.88:8333,[2a01:4f8:10b:2a9b::2]:8333,139.162.151.61:8333,178.63.69.252:8333
522702,000000000000000000293c81e439c80e2145cc75766749df5365ffb5665a77fa,BTC.com,[2a01:4f8:212:1985::2]:8333,136.243.58.134:8333,176.9.38.13:18333,[2a01:4f8:160:7106::2]:8333,176.9.46.231:8333,94.130.9.56:8333,185.194.142.225:8333,148.251.193.137:8333,[2a01:4f8:162:502d::2]:8333,94.130.222.201:9354
522701,0000000000000000003fa3bdacb6b375e8bdaafa87a6af28309410cfb37eb448,BTC.com,47.95.2.17:8333,47.94.85.57:8333,47.95.213.15:8333,59.110.241.148:8333,88.99.146.100:8334,39.106.144.93:8333,47.93.33.61:8333,39.106.161.228:8333,[2001:985:79af:20::35]:8333,[2a01:4f8:200:6346::2]:8333
522700,00000000000000000019aba28dd3513f53db9b4dc7d68b5930e50e7194e911a3,BWPool,46.4.71.92:8333,[2a01:4f8:140:324e::2]:8333,139.162.151.61:8333,144.76.172.176:8333,111.8.128.159:8333,37.187.75.24:8333,95.211.212.131:8333,[2a01:cb14:b8:a500:dd9d:80f5:d305:68f9]:8333,[2a01:4f8:171:141c::2]:5467,178.63.69.252:8333
522699,0000000000000000000f8db68de9f965c5d50a15331b84ae8f51148ccd86677b,SlushPool,138.68.91.138:8333,[2607:5300:203:1ac5::]:8333,52.170.254.125:8333,18.219.99.76:8333,188.40.71.200:8333,92.104.123.102:8333,52.73.175.120:8333,[2a01:4f8:140:7334::2]:8333,178.63.49.222:8333,[2a01:4f8:200:44e4::2]:8333
522698,00000000000000000002c3b034a6c41ba22a4bc23ce7115a23dd70ed251e3d6b,Bixin,88.99.146.100:8334,88.99.107.117:8333,88.99.146.100:8333,[2a01:4f8:10a:2aa3::2]:8333,39.107.60.243:8333,[2a00:7c80:0:97::7]:8333,[2a00:1768:2001:24::148:218]:8333,109.236.85.189:8333,46.166.148.218:8333,39.106.56.22:8333
522697,0000000000000000000e912702c98f66311e6eba8d5ba4483f2b9b0704c3c609,F2Pool,Not Found
522696,0000000000000000001a6b21c053acf6580c1353ebc79df1164136e99016b0fd,BTC.com,Not Found
