512943,000000000000000000153f9064877d4b7e7c5bfdf9745616d5d36214623097b6,BTC.com,136.243.146.69:8333,[2a01:4f8:171:14c4::2]:8333,[2a01:4f8:151:120c::2]:8333,176.9.78.10:8333,47.95.2.17:8333,47.91.79.21:8333,5.9.106.77:8333,84.22.114.15:8333,47.95.213.15:8333,93.190.139.12:8333
512942,00000000000000000014117b4326407df56bed36b376a43654b0b6de45294e3e,AntPool,[2a00:7c80:0:97::7]:8333,109.236.85.189:8333,[2a01:4f8:10a:2aa3::2]:8333,[2a00:1768:2001:24::148:218]:8333,[2a01:4f8:a0:2232::2]:8333,178.33.252.96:8333,62.210.124.24:8333,174.138.11.8:8333,[2a01:4f8:191:22ee::2]:8333,213.239.217.18:8333
512941,000000000000000000097e1ab1614a7f6ebac25c5374f6b2de76fba0a6e29cc0,ViaBTC,147.175.187.111:8333,213.114.37.124:8333,5.79.123.194:8333,185.25.48.114:8333,109.236.85.189:8333,[2a01:4f8:10a:2aa3::2]:8333,95.216.20.8:8333,[2607:5300:203:1245::]:8333,[2a01:4f8:160:4425::2]:8333,[2a01:4f8:200:90c3::2]:8333
512940,00000000000000000012fa258431b6783f8ffbb7fd224c92579f2bbc398cc2e0,ViaBTC,94.23.211.156:8333,[2a06:9780:5:221:642f:5115:2185:7146]:8333,46.105.229.128:8333,94.141.27.62:8333,94.130.167.236:8333,52.56.97.80:8333,95.216.20.8:8333,212.85.92.204:28333,5.9.109.248:8333,[2a01:4f8:10a:2aa3::2]:8333
512939,0000000000000000004a1b9890e1a751b15236118fa5d591117b594a9abdfd7f,BTC.com,120.79.64.237:8333,46.166.160.96:8333,119.23.35.100:8333,[2a01:4f8:10a:2aa3::2]:8333,109.236.85.189:8333,136.243.32.38:8333,[2a01:4f8:212:25::2]:8333,39.106.56.22:8333,39.106.249.145:8333,39.106.15.192:8333
512938,0000000000000000001983160aae59670ad11421cf22b52d9299608f2038aec5,SlushPool,[2a01:4f8:211:1643::2]:8333,148.251.181.69:8333,181.41.188.2:8333,[2a01:4f8:173:2d0e::2]:8333,[2a01:4f8:120:118e::2]:8333,[2a01:4f8:160:4425::2]:8333,138.201.19.235:8333,193.138.93.1:8333,193.70.18.160:10303,[2a01:4f8:120:73ce::2]:8333
512937,0000000000000000005547615fa0797c595190c34a402c974c117985de07a065,BTC.com,88.99.146.100:8334,88.99.107.117:8333,88.99.146.100:8333,[2a01:4f8:10a:2aa3::2]:8333,[2a01:4f8:200:90c3::2]:8333,[2a05:bec0:1:1:beee:7bff:fe88:16ba]:8333,62.210.124.24:8333,18.197.54.158:8333,85.10.199.133:8333,94.130.160.124:8333
512936,0000000000000000001e95aa8eb2488ba7399765bdb8a3bc35e1661f7efee5ca,WAYI.CN,109.236.90.90:8333,39.106.15.192:8333,[2a01:4f8:10a:2aa3::2]:8333,[2a01:4f8:160:4425::2]:8333,[2a05:bec0:1:1:beee:7bff:fe88:16ba]:8333,39.106.56.22:8333,138.68.170.93:8333,46.4.18.160:8335,39.106.159.183:8333,[2a01:4f8:140:7334::2]:8333
512935,0000000000000000002e42826f6982d00264c99492220e366d5d5b53eee58f39,BTC.com,178.63.86.20:8333,176.9.79.81:8333,134.93.128.24:8333,[2a01:4f8:a0:746a:101:1:1:2]:8333,213.239.217.18:8333,145.239.6.131:8333,[2001:41d0:800:283::]:8333,112.74.44.120:8333,78.46.104.241:18333,54.236.10.225:8333
512934,000000000000000000267cc468e12a50a1b525bf621ce1071d8ce2ace3d56ceb,AntPool,5hwqdbwsa55ljmdm.onion:8333,xub4w3w4wwk56xiq.onion:8333,wrwx2dy7jyh32o53.onion:8333,faiibn26csfqjewa.onion:8333,ep2mjzox3kvb6ax4.onion:8333,toguvy5upyuctudx.onion:8333,wrqdwmbv7nefova3.onion:8333,5nir6d6nd5bolrkv.onion:8333
