504256,00000000000000000015b426b85957acc30accfcf29486296c041e691c672e77,BTC.com,47.91.92.101:8333,59.110.233.111:8333,eab5op3z24n7eqd5.onion:8333,loflfbxumxm55biq.onion:8333,u7mpvxotmnqntyn5.onion:8333,hyipxou2glnor6ug.onion:8333,o72zyzrv77ea2bwu.onion:8333,f3nfioh27j2xlfe5.onion:8333,66ehyqkvke6td4fy.onion:8333,kxsou2ikl3d4pyhv.onion:8333
504255,00000000000000000040fade0d5ddca1668f76d7338de1c15084d4bbe9441ae3,AntPool,[2001:41d0:1:f6bb::1]:8333,91.121.181.187:8333,113.29.183.143:8333,52.78.149.115:8333,82.192.245.47:8333,213.174.156.91:8333,84.75.179.223:8333,178.63.22.78:8333,97.123.118.129:8333,47.91.208.40:8332
504254,000000000000000000244de9aeb6cfa5ecb0431e88570f85b089542ac7076ea9,SlushPool,94.130.131.239:8333,[2a01:4f8:13b:3810::2]:8333,[2001:41d0:1:b5ce::1]:8333,93.174.95.23:8333,54.36.234.238:8333,185.145.130.92:8333,88.86.125.50:8333,151.80.245.160:8333,82.1.197.255:8333,[2a01:4f8:160:6032::2]:8333
504253,000000000000000000011fa9f005e3f46c37081fe849578921910dcb450973e5,AntPool,u7mpvxotmnqntyn5.onion:8333,rjacws757ai66lre.onion:8333,ndndword5lpb7eex.onion:8333,4cii7ryno5j3axe4.onion:8333,c25itvfvxysjgfji.onion:8333,5sxp6m62n7sqrt6e.onion:8333,4diwykan75yzrmpe.onion:8333,sslnjjhnmwllysv4.onion:8333,eab5op3z24n7eqd5.onion:8333,f3nfioh27j2xlfe5.onion:8333
504252,00000000000000000068626bff6294e180cf965b65163ff0d672202a40fe353b,F2Pool,180.158.240.43:8333,128.1.68.46:8333,138.201.131.45:8333,211.151.38.92:8333,47.91.16.153:8333,78.155.223.214:28333,63.141.231.226:8333,52.51.118.175:8333,62.44.224.96:8333,5.254.101.226:8333
504251,0000000000000000001c415234bd82891c7202394a61526efe0dfd7db960ed34,AntPool,39.106.248.226:8333,39.106.249.33:8333,39.106.55.220:8333,123.56.9.169:8333,39.106.161.222:8333,39.106.158.44:8333,39.106.15.192:8333,47.93.97.179:8333,47.95.211.213:8333,112.74.33.245:8333
504250,0000000000000000007146facec94bef24588e9ebafe48b7e968950d6e48b78d,ViaBTC,112.74.171.220:8333,123.56.9.102:8333,123.56.9.169:8333,112.74.33.245:8333,47.95.211.213:8333,[2607:f1c0:856:7400::55:fa96]:8333,74.208.230.12:8333,139.196.47.101:8333,103.250.5.74:8333,35.165.198.33:8333
504249,00000000000000000018d17e8a4ab9e81118043e4b7582205cf7edb12ed2f0ab,BitClub,52.200.0.91:8333,37.252.14.39:8333,72.211.68.205:8333,35.182.68.22:8333,92.107.219.77:8333,88.99.146.100:8333,88.99.107.117:8333,[2a01:4f8:10a:2aa3::3]:8333,34.194.208.92:8333,88.99.146.100:8334
504248,0000000000000000002b2f25aeeaac681ea38b5e05ed45815c4519421dc2cccc,AntPool,39.106.249.60:8333,39.106.248.226:8333,39.106.249.33:8333,121.40.242.139:8333,82.18.83.46:8333,94.23.250.222:9443,35.157.18.216:8333,[2a01:4f8:160:636e::2]:8333,5.9.0.236:8333,62.194.153.39:8333
504247,0000000000000000005cf663f15f08d66b9dd95a0fc84f6a99ea690202a9907b,F2Pool,211.151.38.92:8333,52.74.90.217:8333,5.254.101.226:8333,59.110.223.220:8333,62.44.224.96:8333,39.106.15.192:8333,39.106.161.222:8333,39.106.158.44:8333,47.93.97.179:8333,[2001:470:c144:cafe::9]:8333
504246,00000000000000000002853d99c8198a4b828d8679f8ed09b0e3d6bb5f7433a1,BTC.com,47.91.92.101:8333,83.236.135.251:8333,[2001:41d0:a:6d9b::]:8333,18.195.176.190:8333,185.194.142.225:8333,148.251.176.158:8333,88.99.107.117:8333,88.99.146.100:8333,88.99.146.100:8334,[2a01:4f8:10a:2aa3::3]:8333
504245,0000000000000000004aed3b0166be906a1d9eeba37f4c5a52209fe24f98e96f,BTC.com,47.95.2.17:8333,85.212.30.33:8333,59.110.218.88:8333,88.99.107.117:8333,5.9.144.167:8333,39.106.161.222:8333,[2a01:4f8:a0:14ec::2]:8333,39.106.15.192:8333,5.135.168.182:8333,93.190.140.28:8333
504244,0000000000000000005581563632bde05903a0a6e7ce240a778725554cd1a8fd,AntPool,95.213.145.218:8333,39.106.161.228:8333,39.106.143.253:8333,39.106.144.187:8333,[2a01:4f8:121:11eb::2]:18333,78.46.104.241:18333,[2a01:4f8:140:7173::2]:8333,[2a01:4f8:141:2426::2]:8333,46.4.123.61:8333,176.9.31.76:8333
504243,000000000000000000277a8f3b84bb4ec8c418f381db6d2d40961bd4b024f833,BTC.TOP,39.106.159.183:8333,39.106.161.222:8333,39.106.15.192:8333,39.106.158.44:8333,47.93.97.179:8333,138.201.131.45:8333,39.106.22.237:8333,39.104.83.148:8333,46.4.102.164:8001,85.212.30.33:8333
